;k;g;a;xE;CLUSTER;expP;stdE;xP;stdP;KG
267;800.0;50.0;0.6;171.61126356035533;0.0;1.107024311063892;0.004264697641339845;4.472148119095102;0.0008254658118485227;16.0
367;800.0;50.0;0.65;80.15458892305101;0.0;1.3387933137103456;0.0034627526232873115;0.1345218767200037;0.00020548370150367282;16.0
466;800.0;50.0;0.7;30.03541020172119;0.0;1.6275964219621717;0.0028198946346742033;0.5334092435113874;0.0004599357581299304;16.0
565;800.0;50.0;0.75;11.69772299558455;0.0;1.973978815020206;0.00232895262446907;1.3598822039543526;0.0008499689179362307;16.0
664;800.0;50.0;0.8;5.760339696541368;0.0;2.3950960556371306;0.0019208231519265036;2.181661799846456;0.0012731254965147338;16.0
756;800.0;50.0;0.85;4.071915422741832;0.0;2.9234008010668977;0.0016867748798746818;2.824322445936467;0.001688856926228596;16.0
848;800.0;50.0;0.9;3.7393778139330314;0.0;3.269658815270656;0.00181559030145682;3.31378677466446;0.003172149416986046;16.0
937;800.0;50.0;0.95;3.840468506292297;0.0;2.999434459204619;0.002592859128965121;3.747240286676185;0.0067543079278758545;16.0
1024;800.0;50.0;1.0;1.6270244611713274;0.0;0.33124376388975724;0.11386280923729827;1.4403383771421943;0.04320722574868099;16.0
74;800.0;60.0;0.5;153.28690988261985;1.0;0.7683103302067594;0.0027680114369706124;545.9279804626567;0.005555363526669964;13.333333333333334
171;800.0;60.0;0.55;227.71542651883027;1.0;0.8677401772699349;0.003900900486836825;137.19493119920594;0.0032873074865742077;13.333333333333334
268;800.0;60.0;0.6;209.94799409111576;1.0;1.0326695365105798;0.004187710818470466;21.46196767794018;0.0015548148016611251;13.333333333333334
368;800.0;60.0;0.65;116.18090318719591;0.0;1.2442319819984935;0.0035254573704516633;2.353973813559937;0.0006431735884306985;13.333333333333334
467;800.0;60.0;0.7;45.60781533370157;0.0;1.5139549049921095;0.002828383033750935;0.4885097716927064;0.00043533899648743067;13.333333333333334
566;800.0;60.0;0.75;17.051804556812478;0.0;1.8348212148688987;0.002311712595233795;0.8096961541701081;0.0006355616715545071;13.333333333333334
665;800.0;60.0;0.8;7.407022610147285;0.0;2.222271565262236;0.0018674795995505355;1.6655370174108386;0.000993169495982185;13.333333333333334
757;800.0;60.0;0.85;4.49075674574821;0.0;2.7004197314360474;0.001531559117818725;2.4719744023988084;0.0013803773348989837;13.333333333333334
26;800.0;60.0;0.9;3.914150243979388;0.0;2.9555195829423395;0.0058611012236712045;3.206749523973218;0.004403468418775088;13.333333333333334
938;800.0;60.0;0.95;3.7678778808699502;0.0;3.1795867393892974;0.0017909486908098177;3.706848836267908;0.004966817613218613;13.333333333333334
1025;800.0;60.0;1.0;4.517283082542009;0.0;0.7782741590766803;0.07266587369401704;3.503661846385161;0.025048880099340382;13.333333333333334
75;800.0;70.0;0.5;131.9520290580598;1.0;0.777783471019485;0.002325029991239545;904.7155542008542;0.006479232277353835;11.428571428571429
172;800.0;70.0;0.55;204.55181916634612;1.0;0.8270857061488319;0.003384504536730041;273.0421855908437;0.004200343960970733;11.428571428571429
269;800.0;70.0;0.6;231.73289895913243;1.0;0.9710370710588082;0.004038376990814384;56.473267626019364;0.0022530368835019035;11.428571428571429
369;800.0;70.0;0.65;151.5571760057929;0.0;1.1665451360290542;0.003581329867848837;9.296523286856145;0.001106816515975985;11.428571428571429
468;800.0;70.0;0.7;64.22157044517671;0.0;1.4184250851315354;0.0028542950365451764;2.0489290558660516;0.0006936928207018682;11.428571428571429
567;800.0;70.0;0.75;23.89764877018805;0.0;1.7190213876867553;0.0023182259288797675;0.8301225265600645;0.000641047069484196;11.428571428571429
666;800.0;70.0;0.8;9.596428553873377;0.0;2.0784485206564183;0.0018547609465190172;1.2848348573339146;0.0008665977226261358;11.428571428571429
758;800.0;70.0;0.85;5.088439715281112;0.0;2.523046650539686;0.0014670256205493862;2.1226114761006483;0.0011735062006843061;11.428571428571429
849;800.0;70.0;0.9;3.8861602404221953;0.0;3.021523234848809;0.001257590822745125;2.827695188788104;0.0017040900133831825;11.428571428571429
939;800.0;70.0;0.95;3.722991551445608;0.0;3.42387995781725;0.0013832150110952074;3.4064737618146466;0.0029840090783489624;11.428571428571429
1026;800.0;70.0;1.0;3.8840802426251186;0.0;3.1547228289789517;0.002000063300530202;4.042211949743017;0.0066769584887165934;11.428571428571429
76;800.0;80.0;0.5;117.00348165360904;1.0;0.8210482275209029;0.0019659072802154605;1292.0392201523316;0.0070198188423949825;10.0
173;800.0;80.0;0.55;177.7001159647386;1.0;0.8018398601524109;0.0029313402916443182;462.17044772308793;0.005037887496442209;10.0
270;800.0;80.0;0.6;235.5218823863948;1.0;0.9229105906677212;0.0037986193005125593;113.86271894041448;0.00292474324075658;10.0
370;800.0;80.0;0.65;183.21066260625219;1.0;1.1018432003494651;0.0036280608566075993;22.428601547790233;0.0015441833572525667;10.0
469;800.0;80.0;0.7;85.24565270406224;0.0;1.337290060525678;0.0028958264995773424;5.834331989502744;0.0009928712847959594;10.0
568;800.0;80.0;0.75;32.14369889194855;0.0;1.6217064780119759;0.002333831079205279;1.80381651463272;0.0007869465248376203;10.0
667;800.0;80.0;0.8;12.346315036878202;0.0;1.9565501177355304;0.0018602674446123505;1.2312692927877174;0.0008616801359592558;10.0
759;800.0;80.0;0.85;5.882195243418435;0.0;2.3670372164622275;0.0014452389774975048;1.8503948334440208;0.0010985853058529428;10.0
850;800.0;80.0;0.9;4.049349175675851;0.0;2.8453481846555824;0.0011608486818589015;2.595380582074497;0.0014891565742599256;10.0
940;800.0;80.0;0.95;3.700859346461475;0.0;3.1289533571767936;0.0011478140310467152;3.416571476498361;0.0030076259405452557;10.0
1027;800.0;80.0;1.0;3.8086964207448117;0.0;3.3354282310131778;0.0015305184142474434;3.956348317052384;0.005044840302456628;10.0
77;800.0;90.0;0.5;99.06984731330228;1.0;0.8774397620778821;0.0016590392635089672;1568.6758352587708;0.007152835076468509;8.88888888888889
4;800.0;90.0;0.55;152.56178650157548;1.0;0.7717353168363116;0.0026483020152818166;633.5022990112375;0.005674089858839651;8.88888888888889
271;800.0;90.0;0.6;229.78353199255463;1.0;0.8835868478208286;0.0035420526869009133;193.11592661894824;0.003542519550899611;8.88888888888889
371;800.0;90.0;0.65;209.81416777555762;1.0;1.046739354955186;0.0036566449816579335;42.60491585845889;0.0019542782050653773;8.88888888888889
470;800.0;90.0;0.7;107.73819916802498;0.0;1.2680743339059095;0.0029511751491470644;12.260024116632975;0.0012817736509721485;8.88888888888889
569;800.0;90.0;0.75;41.66846083132373;0.0;1.538469300618634;0.0023540231519345875;4.057362364691975;0.0009858340357114424;8.88888888888889
668;800.0;90.0;0.8;15.681698100025507;0.0;1.8539589356025692;0.0018765019575564968;1.6873506839465715;0.0009283289927599428;8.88888888888889
760;800.0;90.0;0.85;6.8766877379823;0.0;2.2347864203024934;0.0014430665701079847;1.7424180123606172;0.001088972051624333;8.88888888888889
851;800.0;90.0;0.9;4.2777200167075735;0.0;2.7107188022932114;0.0011117180762621618;2.3994172614346843;0.0013125594700577755;8.88888888888889
941;800.0;90.0;0.95;3.700494053268352;0.0;3.120215187101173;0.001002949295949228;3.10354383152664;0.002169659508433069;8.88888888888889
1028;800.0;90.0;1.0;3.7450323581502185;0.0;3.1884903465571233;0.001239385769787217;4.071154789423727;0.0046366280053997035;8.88888888888889
1;800.0;100.0;0.5;97.68937795796793;1.0;0.8843654995762713;0.001661088399626752;1554.1149193624194;0.007054511568097278;8.0
174;800.0;100.0;0.55;139.80726953089018;1.0;0.8061902058598676;0.002268608454889793;949.1335265429747;0.0062680530956257955;8.0
272;800.0;100.0;0.6;216.6471669961641;1.0;0.8539300420270655;0.003269066927553096;298.0809535502712;0.004135870526566355;8.0
372;800.0;100.0;0.65;227.24500201888438;1.0;1.0019833372905125;0.003633558716442397;72.09161067987544;0.002368424852120033;8.0
471;800.0;100.0;0.7;130.9215565079413;0.0;1.20879614802263;0.003014945291055894;21.45377164414805;0.0015500313595629756;8.0
570;800.0;100.0;0.75;52.315521610180575;0.0;1.4666009542981882;0.002378352990234949;7.82385041724251;0.0011969651552810106;8.0
669;800.0;100.0;0.8;19.576028439995607;0.0;1.7667169998697745;0.0018962758828269554;2.8262576952145158;0.0010382669948975668;8.0
761;800.0;100.0;0.85;8.084310527879595;0.0;2.1240966173675835;0.0014525031295676148;1.88655240967954;0.0011155482606307614;8.0
852;800.0;100.0;0.9;4.577952126016758;0.0;2.5655934608107915;0.0010909108622644476;2.288118297137537;0.0012984900862819113;8.0
942;800.0;100.0;0.95;3.723061473521913;0.0;3.09616544847788;0.0009120951810341647;2.864300600697862;0.0015817839600356365;8.0
1029;800.0;100.0;1.0;3.6911538259011634;0.0;3.292199173927392;0.0010450766576964364;3.74208310795796;0.00341474596406226;8.0
78;900.0;10.0;0.5;23.490632722348515;0.0;1.0476153908580803;0.0076006250639635425;2.1238990402001856;0.002620301362906699;90.0
175;900.0;10.0;0.55;11.558962023152102;0.0;1.1604178153496092;0.006901739625376585;2.0086953416150157;0.0038060338749246686;90.0
273;900.0;10.0;0.6;6.250255792334517;0.0;1.1567271736735645;0.00702348487163325;1.8479702110148302;0.0060123256033171295;90.0
373;900.0;10.0;0.65;3.4934142198945586;0.0;0.8849618724838846;0.022756536047745662;1.459381346910516;0.010621797692647988;90.0
472;900.0;10.0;0.7;1.1513036529003942;0.0;0.4584169611680025;0.041671162132958135;0.7483376894248449;0.01950525075671233;90.0
571;900.0;10.0;0.75;0.271989538168928;0.0;0.15141237022651122;0.08865174979501547;0.2286152118398351;0.03833951957084237;90.0
10;900.0;10.0;0.8;0.8291059300026324;0.0;0.2813115390908437;0.10679371009147313;0.6124908268174178;0.06703578363336342;90.0
18;900.0;10.0;0.85;0.5302345269931417;0.0;0.1835559214043343;0.11679728519239385;0.45994259342306537;0.053393648076856016;90.0
27;900.0;10.0;0.9;0.4149416406153255;0.0;0.16562128327474882;0.11503807247772793;0.3395608278920883;0.05226357925806577;90.0
943;900.0;10.0;0.95;0.023029848356161724;0.0;0.07889197363761209;0.017490137055750997;0.04120612408556888;0.03407518953809115;90.0
1030;900.0;10.0;1.0;0.07163139955160315;0.0;0.266891690823172;0.01140660212657018;0.1726620622983439;0.0231247692760114;90.0
79;900.0;20.0;0.5;111.49091443693831;0.0;1.0449527783202273;0.006103766609349142;3.7266985706962887;0.0013401846802527475;45.0
176;900.0;20.0;0.55;56.56975407216885;0.0;1.2151371107323623;0.005374334387777504;3.0386133109591467;0.001605750011195876;45.0
274;900.0;20.0;0.6;23.399396354485685;0.0;1.4352678923685134;0.004454655855757149;3.133415662205584;0.0021965983582968047;45.0
374;900.0;20.0;0.65;10.194819095396694;0.0;1.6657670364509753;0.003914202775421403;3.0708165469838167;0.003038222686935148;45.0
473;900.0;20.0;0.7;5.812701052768874;0.0;1.7911979872363288;0.0037293577376634173;3.106893078726221;0.004671047762532139;45.0
572;900.0;20.0;0.75;4.621967550805539;0.0;1.2920575800665708;0.004294003971097805;2.957000479754217;0.010311427256888502;45.0
670;900.0;20.0;0.8;2.1431304139491254;0.0;0.5453603969151021;0.05378237306337137;1.5380431408821669;0.022839212048732398;45.0
762;900.0;20.0;0.85;0.4907036542466898;0.0;0.16314539704069173;0.11990059566437038;0.4365129211527678;0.0481499101768124;45.0
28;900.0;20.0;0.9;0.5207106141327714;0.0;0.1724159980463589;0.1377949968292476;0.4223154907041322;0.06209574945363078;45.0
37;900.0;20.0;0.95;0.07864467447317194;0.0;0.054890131314928155;0.05490208411664531;0.08060977114472788;0.1032255764587769;45.0
1031;900.0;20.0;1.0;0.014114317321204668;0.0;0.01;0.043445488449458336;0.01637809066676679;0.16467118196516647;45.0
80;900.0;30.0;0.5;203.93583223912867;1.0;0.9808161453846144;0.0052108003469864;20.706607320127095;0.0018359725075250317;30.0
177;900.0;30.0;0.55;133.5647925343103;0.0;1.138589791989605;0.005116191884241178;1.995663381570324;0.0008138044477782102;30.0
275;900.0;30.0;0.6;60.796974944560226;0.0;1.3518060806382564;0.004242504522478693;2.190960863992108;0.0010475260783127669;30.0
375;900.0;30.0;0.65;23.500579698808448;0.0;1.6275334429286683;0.0035266076847295593;2.7563439435002985;0.001498473114948288;30.0
474;900.0;30.0;0.7;10.06536500836113;0.0;1.948273115031902;0.0030521213130746557;3.059312384840899;0.002046532456600986;30.0
573;900.0;30.0;0.75;5.826412180124987;0.0;2.2770225046120487;0.0027757152673429306;3.4089014421557358;0.002907184508349687;30.0
671;900.0;30.0;0.8;4.7113490346652585;0.0;2.4066334101604485;0.002923991672072525;3.777423648436778;0.004847260137997817;30.0
763;900.0;30.0;0.85;4.268803006422787;0.0;0.8071171342753635;0.050798060197594;2.8916072542552778;0.019530340422352608;30.0
853;900.0;30.0;0.9;1.0617091940958128;0.0;0.2556607071878663;0.10612743735648668;0.929133223852438;0.042525087369667314;30.0
38;900.0;30.0;0.95;0.669761601780211;0.0;0.18392043616931253;0.24259807990476426;0.5879947665126125;0.06967328357687695;30.0
50;900.0;30.0;1.0;0.5418649930179649;0.0;0.13513119157909295;0.24781974773632476;0.4800178947416432;0.07686468289620463;30.0
81;900.0;40.0;0.5;229.13272321036015;1.0;0.911210586520834;0.004252993911789605;108.59729552276464;0.0031336866397462266;22.5
178;900.0;40.0;0.55;204.02558361146475;1.0;1.0591669870419291;0.004800562520664965;10.879876486244925;0.0012738672513946288;22.5
276;900.0;40.0;0.6;114.24537413983528;0.0;1.252287484480729;0.00423752173823186;0.4810626387764169;0.00038256925341863235;22.5
376;900.0;40.0;0.65;45.85869818734224;0.0;1.5111099222805846;0.0034386140484419718;1.3948799389821365;0.0007286033549130852;22.5
475;900.0;40.0;0.7;17.605109553974973;0.0;1.830394433258148;0.0028814635151360483;2.259058138110704;0.001153932617001718;22.5
574;900.0;40.0;0.75;8.131291639194412;0.0;2.2136395967739206;0.002457818556092545;2.9384795955743326;0.0016236958404068356;22.5
672;900.0;40.0;0.8;5.308532060898952;0.0;2.5807499475948057;0.0022153717885174395;3.5391909826643477;0.0025764697311233802;22.5
764;900.0;40.0;0.85;4.657768295938362;0.0;2.9127269394341693;0.002385136356482184;4.014273515469669;0.003897124609999826;22.5
854;900.0;40.0;0.9;5.01286159215087;0.0;0.8440668403247796;0.05669773637750949;3.5369347844499153;0.020627414532376282;22.5
944;900.0;40.0;0.95;1.2321530110776548;0.0;0.24966717377516004;0.1223669443946795;1.1020013973716845;0.04707898542996609;22.5
51;900.0;40.0;1.0;0.8611188251982724;0.0;0.19644757846935124;0.19423738418838898;0.76179330891596;0.07229195437917905;22.5
82;900.0;50.0;0.5;203.1147046245469;1.0;0.8553675771044191;0.003388642567388701;307.69504588059175;0.004423019884526644;18.0
179;900.0;50.0;0.55;237.2503451323594;1.0;0.9901334411592988;0.004336494877512607;55.032551501220674;0.002294585143284347;18.0
277;900.0;50.0;0.6;168.41364174407317;0.0;1.168038464399136;0.0041912273235580385;3.271029102878904;0.0007026069122695808;18.0
377;900.0;50.0;0.65;76.82524389920722;0.0;1.4020548396573562;0.0034467366829605147;0.1552079057709906;0.00019638277972691665;18.0
476;900.0;50.0;0.7;28.837197096399603;0.0;1.7013919495817422;0.0028275952365881753;1.1744388070050966;0.0006435930006102785;18.0
575;900.0;50.0;0.75;11.722926146752748;0.0;2.061919895235714;0.002352603623650829;2.1869101142631315;0.00107261346488516;18.0
673;900.0;50.0;0.8;6.323884607276577;0.0;2.505641566393176;0.001981845168106849;3.058489116152615;0.0015091046577476734;18.0
765;900.0;50.0;0.85;4.863662817745387;0.0;2.954866125755913;0.0018424651683350954;3.7328557876289703;0.0023577752845864498;18.0
855;900.0;50.0;0.9;4.649357638328001;0.0;2.8980772577669325;0.0021738519545752197;4.379274024895266;0.005299029799574135;18.0
945;900.0;50.0;0.95;4.344370078267231;0.0;0.6782874561102044;0.07088288918471039;3.3754225534041535;0.025917872632073992;18.0
1032;900.0;50.0;1.0;0.9942203134964972;0.0;0.18181182824333325;0.17438330545720335;0.921740246731688;0.06041442243596976;18.0
83;900.0;60.0;0.5;161.9832534522057;1.0;0.8267808191030641;0.002684742211607249;634.9171005845163;0.005606054495488586;15.0
180;900.0;60.0;0.55;234.2374954668523;1.0;0.9357005524363996;0.0037920049899799906;153.3873600383505;0.003306320657709501;15.0
278;900.0;60.0;0.6;213.38323862856143;1.0;1.0931614453237026;0.004119820471561225;18.50935488440027;0.0014038819179880856;15.0
378;900.0;60.0;0.65;113.42925095537744;0.0;1.30901777454085;0.0034879676194031024;0.8276987569422012;0.0003791586015102848;15.0
477;900.0;60.0;0.7;43.809515197550795;0.0;1.5884290066902569;0.00282007299338584;0.4558154921570943;0.00038815781951496536;15.0
576;900.0;60.0;0.75;16.730492497403034;0.0;1.926003227056728;0.0023169660100891163;1.4069172927347051;0.0007456759370703575;15.0
674;900.0;60.0;0.8;7.815043854279624;0.0;2.33988109580102;0.0018920351229776559;2.4869585005620225;0.0011318561765490801;15.0
766;900.0;60.0;0.85;5.220989301851905;0.0;2.8331506345398925;0.0016128590273528785;3.3651647237300386;0.0016142912846610672;15.0
856;900.0;60.0;0.9;4.659981275483894;0.0;3.1269817670137545;0.0016482688863030876;4.0969322092281075;0.0032373761211939127;15.0
946;900.0;60.0;0.95;4.740030321904227;0.0;3.0200768310650767;0.0022339895949120394;4.696030944939396;0.006331825664321008;15.0
1033;900.0;60.0;1.0;3.0080137254454766;0.0;0.4547415245911786;0.09570595592092444;2.568866168744254;0.03586568354158527;15.0
84;900.0;70.0;0.5;139.77191301244795;1.0;0.8261446256435174;0.0022467611632076825;1048.3867519295814;0.006519602471477486;12.857142857142858
181;900.0;70.0;0.55;213.27281292271005;1.0;0.8904165478224525;0.003282605122456273;310.0708487133028;0.00421726681793862;12.857142857142858
279;900.0;70.0;0.6;235.5460488636005;1.0;1.0365876539529886;0.00392797113351197;56.453169267446974;0.0021616044995879974;12.857142857142858
379;900.0;70.0;0.65;151.2933728483774;0.0;1.2308684576044946;0.003529052502973357;5.65791320121647;0.0008418247330605304;12.857142857142858
478;900.0;70.0;0.7;62.16922835051629;0.0;1.4923548309565338;0.002834831524042309;0.8432351973234151;0.0004764864998458334;12.857142857142858
577;900.0;70.0;0.75;23.194792339173144;0.0;1.8081886270353016;0.0023092332828506274;0.9327563698652634;0.0006161352614575642;12.857142857142858
675;900.0;70.0;0.8;9.827597960299151;0.0;2.1891350352347403;0.0018594436654615128;1.9368929866939288;0.0009480004475604057;12.857142857142858
767;900.0;70.0;0.85;5.744374181701968;0.0;2.6757547873824468;0.0015071212945790284;2.9687053028215216;0.0012530212284871693;12.857142857142858
857;900.0;70.0;0.9;4.728619800401094;0.0;3.10065621853778;0.0013832172088064619;3.7857428240443824;0.00223457449480461;12.857142857142858
947;900.0;70.0;0.95;4.668555746805472;0.0;3.160512593361159;0.0016631267024417831;4.629901910106309;0.004843815419025554;12.857142857142858
1034;900.0;70.0;1.0;6.906433783285405;0.0;0.9758940226582672;0.06614402058581001;5.0936708013811485;0.02126131623499481;12.857142857142858
85;900.0;80.0;0.5;121.86480933481221;1.0;0.8482780631147703;0.001890677507101573;1431.4865499653713;0.006944356688629111;11.25
182;900.0;80.0;0.55;184.3236480339413;1.0;0.863337281149407;0.002820615739554886;531.6545885731193;0.00505914221924905;11.25
280;900.0;80.0;0.6;244.37098795151212;1.0;0.9847653933530698;0.003699782802018593;119.14432469401243;0.0028469694355185357;11.25
380;900.0;80.0;0.65;182.985897758339;1.0;1.168413751371519;0.003530734738631296;17.623248807253205;0.0013218687783007304;11.25
479;900.0;80.0;0.7;83.47065101198426;0.0;1.409675297551855;0.002863537128635549;3.0401079148945467;0.0007282879553974633;11.25
578;900.0;80.0;0.75;31.144296639915176;0.0;1.708077299651205;0.002317604795729687;1.1176103761079437;0.0006522692120690067;11.25
676;900.0;80.0;0.8;12.383435321969161;0.0;2.0645162049480894;0.0018519842870330632;1.5652148789340647;0.0008591440579463341;11.25
768;900.0;80.0;0.85;6.448794434439707;0.0;2.5081920177582697;0.0014591833330097688;2.5902362248791677;0.0011467996147712814;11.25
858;900.0;80.0;0.9;4.853550617545853;0.0;2.9795023759371837;0.0012368546976169036;3.4931841548843656;0.0017517979249834716;11.25
948;900.0;80.0;0.95;4.623426276584789;0.0;3.1050713355431028;0.0013396207083639373;4.571817316645898;0.0040029117220827855;11.25
1035;900.0;80.0;1.0;4.817764630159255;0.0;3.044552120176652;0.001917104525749398;5.144617955743425;0.006983011835176012;11.25
86;900.0;90.0;0.5;107.88775624147435;1.0;0.9059708768280238;0.0016300865935664427;1745.5782825751667;0.007106172068869487;10.0
183;900.0;90.0;0.55;159.97048728030242;1.0;0.8507281406930092;0.0024480168705652947;804.0441723914557;0.005773955430116886;10.0
281;900.0;90.0;0.6;236.7536561844956;1.0;0.9468459518141816;0.0034174294821577933;212.57973336825225;0.0035108079707261023;10.0
381;900.0;90.0;0.65;212.4698303274561;1.0;1.111862042206377;0.003546089619443049;37.59844331199313;0.0017617417952787387;10.0
480;900.0;90.0;0.7;106.38103679218813;0.0;1.3389938646633632;0.0029002657141471697;7.735434079108735;0.0010073636943920506;10.0
579;900.0;90.0;0.75;40.484861205543744;0.0;1.622183854053847;0.002332404538877827;2.2974355198079457;0.0007881838012742818;10.0
677;900.0;90.0;0.8;15.502835450579614;0.0;1.9576015260351167;0.001857965657802737;1.5434559457657755;0.0008602340658978746;10.0
769;900.0;90.0;0.85;7.350787858583398;0.0;2.367915655305498;0.0014420770592129119;2.2996379308413406;0.0010960230526366056;10.0
859;900.0;90.0;0.9;5.040481847468167;0.0;2.8466797057868933;0.0011555995981512525;3.22417785153008;0.0014847607560060216;10.0
949;900.0;90.0;0.95;4.600434220020865;0.0;3.100669781658945;0.0011389234590901633;4.312699162910281;0.0031147515967046755;10.0
1036;900.0;90.0;1.0;4.734682973324007;0.0;3.1596492139619548;0.0015168430323154313;5.1491106523145165;0.005685352918750029;10.0
87;900.0;100.0;0.5;89.84317083536435;1.0;0.9642286591501872;0.001403874423170333;1904.935988183008;0.007001911106752001;9.0
184;900.0;100.0;0.55;142.66788756939061;1.0;0.8503232301329582;0.0021551697978613653;1084.0663224542716;0.006265420067078971;9.0
282;900.0;100.0;0.6;221.42597186560002;1.0;0.9172174675408098;0.003128897219203004;337.171559952931;0.004132445173621363;9.0
382;900.0;100.0;0.65;232.67560332973503;1.0;1.0654786299391283;0.003517729300167676;68.94203425471699;0.0022101122463652166;9.0
481;900.0;100.0;0.7;130.36067990737527;0.0;1.2778533737195268;0.002946127059191577;15.378858978032827;0.001280383115573461;9.0
580;900.0;100.0;0.75;51.08854525231148;0.0;1.5475881727192713;0.002350493756044573;4.763052565557898;0.000964836564095486;9.0
678;900.0;100.0;0.8;19.208408665707516;0.0;1.8656455863189447;0.0018723940803163914;2.0321655535464207;0.0009187634265646029;9.0
770;900.0;100.0;0.85;8.452843284040835;0.0;2.249888673547768;0.0014400072383510794;2.174327667817608;0.001084417122409314;9.0
860;900.0;100.0;0.9;5.292064156926887;0.0;2.7122598431267853;0.0011111239040232726;3.008771987758208;0.0013664526104567466;9.0
950;900.0;100.0;0.95;4.598962378809616;0.0;3.1452636654732933;0.0010084326154861346;3.870965388280698;0.002169994628809027;9.0
1037;900.0;100.0;1.0;4.663249318228599;0.0;3.380182899888189;0.0012545847020336966;4.7772275346984285;0.004048006647660018;9.0
88;1000.0;10.0;0.5;21.456982978226318;0.0;1.046676100638554;0.007755960925666235;2.076619493417017;0.0027437004608034557;100.0
185;1000.0;10.0;0.55;11.226769895146608;0.0;1.124843620810365;0.0075796873932610625;2.0939837813762576;0.004205883172299835;100.0
283;1000.0;10.0;0.6;6.508254082075964;0.0;1.056471336832232;0.009817410103263702;1.9405670379866695;0.006955746478085586;100.0
383;1000.0;10.0;0.65;2.9495071768022685;0.0;0.7371171428148308;0.02671611910463767;1.3934457750216367;0.012372927526548184;100.0
482;1000.0;10.0;0.7;0.8876790521638341;0.0;0.34716097990208616;0.047198023453354436;0.6199737717571004;0.022516889348458337;100.0
581;1000.0;10.0;0.75;0.1929690008996264;0.0;0.09578387244856207;0.1028899252014368;0.16974376566463756;0.048417441818590326;100.0
11;1000.0;10.0;0.8;0.7875987382319135;0.0;0.2586013592522019;0.10557932003849547;0.6183147378294603;0.06576609580277927;100.0
19;1000.0;10.0;0.85;0.4610687968711135;0.0;0.15381791205881748;0.1421806772232037;0.40517658760525643;0.057849891005904944;100.0
29;1000.0;10.0;0.9;0.38669962772826877;0.0;0.1609015093464839;0.12834693917249154;0.3241972277113843;0.05287869379021417;100.0
951;1000.0;10.0;0.95;0.033710979829526776;0.0;0.11489220909286355;0.01416694701003408;0.06930285754606029;0.02793666649712701;100.0
1038;1000.0;10.0;1.0;0.11841277730822992;0.0;0.3372846822320788;0.011091206647080895;0.2913390872090959;0.02261800104352442;100.0
89;1000.0;20.0;0.5;101.78939361986383;0.0;1.0739495693337446;0.006032210448433697;4.556643879000907;0.0015303397873533185;50.0
186;1000.0;20.0;0.55;52.30628098680008;0.0;1.236011168741105;0.005429902880165458;3.3782514714968372;0.0017797320080840183;50.0
284;1000.0;20.0;0.6;22.425370392142973;0.0;1.441195429078051;0.0045785298426380405;3.611009034891703;0.002511143136558285;50.0
384;1000.0;20.0;0.65;10.445708208437292;0.0;1.6299312114168278;0.004100822903486235;3.6098957361846487;0.003622576271426069;50.0
483;1000.0;20.0;0.7;6.497297372139199;0.0;1.6107223280472718;0.004101948746117468;3.604802367846709;0.006078632947164386;50.0
582;1000.0;20.0;0.75;5.481130117534937;0.0;0.9600816314609812;0.03238738226111871;2.9014388625012235;0.01366077361809462;50.0
679;1000.0;20.0;0.8;1.5686189744570855;0.0;0.3862855128779112;0.06355017830711357;1.2143123545145609;0.027773760993352884;50.0
771;1000.0;20.0;0.85;0.3249334660589032;0.0;0.09374473153182476;0.1923385485658894;0.30091592987139537;0.06488461179648197;50.0
30;1000.0;20.0;0.9;0.4594398035962249;0.0;0.148844909698246;0.15780583987916866;0.372029562720484;0.059115461099675894;50.0
39;1000.0;20.0;0.95;0.07303246877968717;0.0;0.0633330275730493;0.051471165973570245;0.0823912949906191;0.06460434978223016;50.0
1039;1000.0;20.0;1.0;0.022951415791559446;0.0;0.032578709667772696;0.029503368953905876;0.031661242811134395;0.06411890751980184;50.0
90;1000.0;30.0;0.5;195.30660661434243;1.0;1.0262632479599567;0.005133191531644499;24.10236817148233;0.001988925223209165;33.333333333333336
187;1000.0;30.0;0.55;124.46418355645172;0.0;1.1792582616479366;0.00507826667022524;2.8795648353755987;0.001002546974737774;33.333333333333336
285;1000.0;30.0;0.6;56.826285853894746;0.0;1.3888963314462202;0.004276499660278138;2.89194027456442;0.0012532644412242644;33.333333333333336
385;1000.0;30.0;0.65;22.74679407387597;0.0;1.6592276870645155;0.003593331980117737;3.5944460656492616;0.0017994672993648692;33.333333333333336
484;1000.0;30.0;0.7;10.405615890088463;0.0;1.9643479069251444;0.0031567178149190835;3.889514901184743;0.002480056208838329;33.333333333333336
583;1000.0;30.0;0.75;6.566344191505233;0.0;2.205961709658562;0.0029773613928644697;4.239770191845402;0.003756182006718553;33.333333333333336
680;1000.0;30.0;0.8;5.644575388420707;0.0;1.7362783746709387;0.0034134950420321754;4.5076644076913;0.008644292623203173;33.333333333333336
772;1000.0;30.0;0.85;3.1332242047699146;0.0;0.5535382392932222;0.061843384548485314;2.3620775110193644;0.025122140409851428;33.333333333333336
861;1000.0;30.0;0.9;0.7007328349356314;0.0;0.15359859872997314;0.14833520162811656;0.6393152747230952;0.05562823903742725;33.333333333333336
40;1000.0;30.0;0.95;0.822517651406323;0.0;0.16821395861112115;0.20656774024037206;0.7266421861626604;0.06402273292216733;33.333333333333336
